,t_x,t_y,t_w,t_h
90,0.030434782608695653,-0.017857142857142856,0.008658062743114531,0.03509131981127019
91,0.0078125,0.0,0.06062462181643484,0.030771658666753687
92,-0.01953125,-0.004310344827586207,-0.039845908547199674,0.04220035449037647
93,0.008620689655172414,0.004424778761061947,-0.01739174271186922,-0.02690745291992438
94,-0.013761467889908258,-0.028846153846153848,0.027150989065950898,0.09180754925312289
95,0.039473684210526314,0.007633587786259542,-0.026668247082161294,-0.015384918839479456
96,0.023255813953488372,-0.021739130434782608,0.04546237407675741,0.06995858860691047
97,-0.004166666666666667,0.024793388429752067,-0.025317807984289897,0.03252319170555993
98,0.01644736842105263,0.0,-0.08940658771558462,-0.01197619104671565
99,0.01282051282051282,0.0,0.07410797215372183,0.0
100,0.0047169811320754715,-0.012605042016806723,0.027908788117076658,-0.042925044717033886
101,0.017543859649122806,-0.0045045045045045045,-0.07275935428242832,0.026668247082161273
102,0.022123893805309734,0.014285714285714285,-0.00888894741724604,-0.06899287148695143
103,-0.0047169811320754715,-0.02564102564102564,0.027908788117076658,-0.0708260525686124
104,0.009433962264150943,0.030973451327433628,0.037041271680349076,-0.02690745291992438
105,0.016260162601626018,-0.0196078431372549,-0.05001042057466142,-0.02649161544697634
106,0.02040816326530612,-0.041666666666666664,0.040005334613699206,0.03717900324175403
107,0.015503875968992248,0.02112676056338028,0.030536723860081702,-0.11954515064978269
108,-0.004132231404958678,-0.0390625,-0.025105921131076358,0.06062462181643484
109,0.06043956043956044,0.0,-0.011049836186584935,0.01818231908319033
110,0.020833333333333332,-0.026717557251908396,0.02061928720273561,-0.05491575759611465
111,-0.0125,0.0,-0.00836824967051658,-0.016529301951210582
112,-0.037383177570093455,0.03529411764705882,-0.07770898432731625,0.023256862164267183
113,0.004672897196261682,-0.005319148936170213,0.045670036833188266,0.0718257345712556
114,-0.016666666666666666,0.05,0.03278982282299097,0.07864312731911313
115,0.0,0.0,0.03922071315328133,0.05406722127027579
116,0.018115942028985508,-0.007246376811594203,-0.05205636195605315,0.0
117,-0.008064516129032258,-0.004201680672268907,-0.04959694113937206,0.024897551621727087
118,0.02631578947368421,0.020833333333333332,0.05129329438755048,-0.06453852113757118
119,-0.03398058252427184,-0.02336448598130841,0.0474022388945839,0.045670036833188266
120,0.011029411764705883,0.02158273381294964,-0.03745756253490044,-0.05927660992954019
121,0.01652892561983471,0.04435483870967742,0.016393809775676352,-0.04115807249350744
122,-0.021739130434782608,0.012121212121212121,-0.02941388520629334,0.0
123,0.03146853146853147,-0.036057692307692304,-0.03559094510270263,0.04235927383914164
124,0.005,0.06930693069306931,0.009950330853168092,0.05770831762064677
125,0.041237113402061855,0.0047169811320754715,0.020408871631207033,0.027908788117076658
126,-0.010309278350515464,-0.016304347826086956,0.0404095383378767,0.07333127308554951
127,-0.008849557522123894,0.037037037037037035,-0.01785761740000646,-0.01869213301215252
128,0.004166666666666667,-0.011450381679389313,-0.04255961441879589,-0.023167059281534418
129,-0.0043859649122807015,-0.012711864406779662,0.008733679968754631,0.05762911283663642
130,0.017094017094017096,-0.02100840336134454,-0.05264373348542203,-0.025533302005164762
131,0.004098360655737705,-0.008849557522123894,-0.00823049913651548,-0.03603993648319693
132,0.008849557522123894,0.008333333333333333,-0.03603993648319693,0.0
133,-0.012096774193548387,0.003875968992248062,-0.04115807249350744,-0.007782140442054963
134,-0.02608695652173913,-0.03365384615384615,0.017241806434505954,0.04695698308777108
135,0.0,0.03759398496240601,-0.038099846232270404,0.05841076215641451
136,0.0,0.008771929824561403,-0.01626052087178029,-0.017699577099400975
137,-0.016129032258064516,-0.013761467889908258,0.09237332013101507,0.04485056616535171
138,-0.06190476190476191,0.0,0.11672427430814139,0.03922071315328133
139,-0.0038461538461538464,-0.017241379310344827,0.007662872745569097,-0.01739174271186922
140,0.036885245901639344,-0.013888888888888888,0.05579135962841551,0.045256591588120856
141,0.01485148514851485,0.010638297872340425,0.04831857727080773,0.021053409197832263
142,0.026515151515151516,0.0392156862745098,-0.08701137698962981,0.0755075525081451
143,0.016129032258064516,0.028089887640449437,-0.006472514505617479,0.09633110893843211
144,0.028925619834710745,0.017391304347826087,0.024491020008295696,0.0
145,0.0037593984962406013,-0.03435114503816794,-0.07006756261671696,-0.071176278467895
146,0.008547008547008548,0.020833333333333332,0.0,-0.04255961441879589
147,0.01293103448275862,0.028455284552845527,0.05859416426605281,0.024097551579060524
148,0.01293103448275862,-0.021929824561403508,-0.026202372394024072,0.042925044717033844
149,-0.03461538461538462,0.0,-0.007722046093910278,0.0
150,-0.023148148148148147,-0.022321428571428572,0.08004270767353636,-0.02715098906595086
151,0.040740740740740744,-0.029411764705882353,-0.037740327982847086,-0.060624621816434854
152,0.01639344262295082,-0.0037593984962406013,0.016260520871780326,-0.007547205635382966
153,0.015748031496062992,-0.021739130434782608,0.031010236742560218,0.05908891637000658
154,-0.009259259259259259,0.03211009174311927,0.05406722127027579,0.062242308877221
155,-0.008333333333333333,0.00847457627118644,0.016529301951210506,-0.07020425867324857
156,-0.003676470588235294,0.0,-0.052842481374379933,0.02985296314968113
157,0.0,-0.007633587786259542,0.047628048989254664,0.0
158,-0.02100840336134454,-0.012096774193548387,0.00836824967051658,-0.11075136429270276
159,-0.05084745762711865,-0.004310344827586207,0.06559728248581327,0.008583743691391435
160,0.007936507936507936,0.012195121951219513,-0.048790164169432056,0.0856554445784938
161,0.012195121951219513,-0.014598540145985401,0.024097551579060524,-0.029631797606371114
162,0.021739130434782608,-0.007692307692307693,0.028573372444055948,0.01526747213078838
163,0.03361344537815126,-0.017391304347826087,0.1112256351102244,0.050858417233490945
164,-0.027777777777777776,0.004273504273504274,-0.037740327982847086,-0.04367506350266153
165,0.030434782608695653,-0.02564102564102564,-0.04445176257083381,-0.017241806434506103
166,-0.003676470588235294,0.003816793893129771,-0.08434114843375093,-0.007662872745569137
167,-0.022123893805309734,0.004132231404958678,0.07663322602091589,-0.042200354490376416
168,-0.008620689655172414,-0.012396694214876033,0.06669137449867214,0.08701137698962969
169,-0.004098360655737705,0.026923076923076925,0.04016604172533465,0.03774032798284711
170,-0.05517241379310345,0.011450381679389313,-0.11692133805890229,-0.023167059281534418
171,0.013043478260869565,-0.013043478260869565,-0.04445176257083381,-0.026433257068155483
172,-0.011627906976744186,0.0,0.0077220460939103185,-0.01626052087178029
173,-0.021505376344086023,-0.050359712230215826,0.04211148535012685,-0.029199154692262353
174,-0.038461538461538464,-0.018518518518518517,-0.08004270767353637,0.03636764417087479
175,-0.008547008547008548,-0.016666666666666666,0.1281751934239976,0.0
176,0.01937984496124031,-0.008064516129032258,-0.05579135962841554,0.0
177,-0.023809523809523808,-0.007518796992481203,-0.032260862218221435,-0.04616204176316249
178,-0.019230769230769232,-0.01694915254237288,-0.03922071315328127,0.0
179,0.024752475247524754,0.0,0.00985229644301164,0.07847161544149531
180,0.004,0.023076923076923078,-0.040821994520255166,-0.015504186535965199
181,0.03225806451612903,0.035398230088495575,-0.03278982282299084,0.05173567439918889
182,-0.013043478260869565,0.03669724770642202,0.07534943724178679,0.01818231908319033
183,0.004310344827586207,0.0,0.05859416426605281,0.016529301951210506
184,0.03787878787878788,-0.01984126984126984,-0.04652001563489282,-0.007968169649176845
185,0.0,0.007142857142857143,0.014925650216675792,-0.028987536873252298
186,0.04017857142857143,-0.008,0.07729167430164649,0.015873349156290163
187,0.015873015873015872,-0.043478260869565216,0.04652001563489291,0.11488027599842202
188,0.0078125,-0.06060606060606061,0.030771658666753687,-0.04652001563489282
189,-0.022058823529411766,-0.036290322580645164,0.0,0.03953083875663522
190,0.0,0.003968253968253968,0.05971923470162228,0.007905179507113247
191,0.013392857142857142,0.0,0.06062462181643484,0.05310982531394833
192,0.04,0.004166666666666667,0.0,-0.025317807984289897
193,0.01680672268907563,0.04824561403508772,-0.01694955831377332,0.09211528890780574
194,0.008849557522123894,-0.004761904761904762,0.017544309650909525,-0.009569451016150672
195,0.00819672131147541,-0.008771929824561403,0.04800921918636066,0.05129329438755048
196,0.04054054054054054,-0.0037313432835820895,0.01342302033214077,0.036634133179780384
197,0.01968503937007874,-0.01639344262295082,0.06846779927746083,0.0
198,0.024193548387096774,-0.011811023622047244,0.03174869831458027,0.05365271349232
199,0.0297029702970297,0.0,0.07622736538788431,0.035718082602079246
200,-0.014285714285714285,0.024193548387096774,-0.08961215868968717,0.0
201,0.012711864406779662,0.013761467889908258,0.04149973090675284,0.009132483563272474
202,0.018115942028985508,0.01293103448275862,-0.08306659869861344,0.025533302005164845
203,0.022388059701492536,-0.035398230088495575,-0.09381875521765486,0.0
204,-0.008771929824561403,-0.043478260869565216,0.01739174271186924,0.028573372444055948
205,-0.0297029702970297,0.017857142857142856,0.05770831762064677,0.007117467768863955
206,0.025252525252525252,0.04046242774566474,-0.010152371464017962,-0.04734612059719831
207,-0.014423076923076924,-0.04316546762589928,0.009569451016150672,-0.0902868466721005
208,0.03816793893129771,-0.017391304347826087,-0.06301296782873404,0.0
209,0.01652892561983471,-0.03571428571428571,0.03252319170555993,0.014184634991956381
210,-0.004672897196261682,0.024509803921568627,-0.028437935320533514,0.028987536873252187
211,0.013761467889908258,-0.03763440860215054,-0.009216655104923952,0.07257069283483537
212,0.014563106796116505,0.023809523809523808,0.02871010588243136,0.1124779834266903
213,0.02040816326530612,-0.008771929824561403,0.09716374845364767,-0.03571808260207923
214,0.0,0.04666666666666667,0.0,0.013245226750020723
215,0.0,-0.041666666666666664,0.04546237407675741,0.10178269430994238
216,0.014705882352941176,-0.026595744680851064,-0.05026183478088831,0.09143420595963185
217,-0.05825242718446602,-0.014705882352941176,-0.03960913809504583,0.009756174945364656
218,0.026785714285714284,0.024390243902439025,0.03509131981127019,0.047628048989254664
219,0.014598540145985401,0.007692307692307693,-0.014706147389695449,0.030305349495328843
220,0.03409090909090909,0.011904761904761904,-0.05448818528406968,-0.07410797215372185
221,-0.005154639175257732,0.04326923076923077,0.03045920748470844,-0.009661910911736859
222,-0.020618556701030927,0.009345794392523364,0.06001800972625295,0.03670136685042796
223,-0.003968253968253968,-0.03875968992248062,0.007905179507113247,-0.150282203049338
224,0.011111111111111112,0.025510204081632654,0.08515780834030677,0.06899287148695142
225,-0.03409090909090909,0.005319148936170213,0.06595796779179737,0.05182506786458595
226,0.0,0.0,0.058268908123975824,0.0755075525081451
227,-0.02631578947368421,-0.02127659574468085,0.05129329438755048,0.10109611687136881
228,-0.02717391304347826,0.029411764705882353,0.03208831455150045,0.07913732055872379
229,0.011494252873563218,-0.00423728813559322,0.14921239818667575,-0.00851068966790862
230,0.009900990099009901,-0.027777777777777776,0.019608471388376337,0.13491931789937064
231,-0.005494505494505495,0.02197802197802198,0.01092907053219023,0.04301738508369086
232,-0.022988505747126436,0.05263157894736842,-0.023256862164267235,0.08085209662909497
233,-0.005952380952380952,0.02857142857142857,-0.03636764417087483,0.07342746855481715
234,-0.010101010101010102,0.005813953488372093,0.09622803209455376,0.011560822401076006
235,-0.037383177570093455,0.029411764705882353,-0.018868484304382805,0.0755075525081451
236,-0.026881720430107527,0.02027027027027027,0.09237332013101507,0.01342302033214077
237,0.02654867256637168,-0.00423728813559322,-0.054558984250434366,-0.04329680575332419
238,0.04017857142857143,0.039473684210526314,0.043675063502661635,-0.04485056616535179
239,-0.005319148936170213,0.005681818181818182,0.05182506786458595,0.0765400771223344
240,0.030303030303030304,0.017699115044247787,0.058840500022933395,-0.01785761740000646
241,0.026785714285714284,-0.018518518518518517,0.017699577099400857,-0.05715841383994864
242,0.0048543689320388345,0.0391304347826087,0.0474022388945839,0.025752496102414764
243,0.007246376811594203,-0.00510204081632653,0.0425596144187959,0.06899287148695142
244,-0.024096385542168676,0.0,0.023810648693718607,0.07320340402329492
245,0.0330188679245283,-0.031818181818181815,0.04609110720026709,0.026907452919924402
246,0.0,0.032520325203252036,0.015748356968139112,-0.016393809775676383
247,0.024271844660194174,0.004629629629629629,0.0474022388945839,0.009216655104924048
248,-0.023622047244094488,0.05426356589147287,0.0,-0.04762804898925459
249,0.0,0.008064516129032258,-0.06453852113757118,-0.01626052087178029
250,0.005747126436781609,-0.0047169811320754715,-0.011560822401075971,-0.04831857727080768
251,0.036036036036036036,-0.02336448598130841,-0.018182319083190474,0.08076135664445838
252,0.0,0.056451612903225805,0.0,0.0
253,-0.03125,-0.015873015873015872,-0.0317486983145803,-0.048790164169432056
254,0.005747126436781609,-0.04819277108433735,0.05588045839445663,-0.024391453124159124
255,-0.05371900826446281,-0.017857142857142856,-0.025105921131076358,0.05218575317057025
256,-0.039473684210526314,0.02857142857142857,0.07598590697792205,-0.04679216150675894
257,0.013157894736842105,-0.004629629629629629,0.008733679968754631,0.11365931847252148
258,0.009708737864077669,-0.03977272727272727,-0.019608471388376313,0.0765400771223344
259,0.022935779816513763,-0.02564102564102564,-0.009216655104923952,-0.017241806434506103
260,0.01020408163265306,-0.0047169811320754715,-0.020619287202735703,0.009389740349839137
261,0.005,-0.03333333333333333,0.04879016416943204,0.06453852113757116
262,0.038834951456310676,-0.013513513513513514,0.03809984623227038,-0.084557388028063
263,0.021551724137931036,0.021551724137931036,0.008583743691391435,-0.008658062743114541
264,0.014150943396226415,-0.028688524590163935,0.08149303425118301,-0.05908891637000644
265,0.04326923076923077,-0.01485148514851485,-0.06967992063798982,-0.009950330853168092
266,-0.02,0.04,0.01980262729617973,0.0
267,-0.005434782608695652,0.020833333333333332,0.05292240145434253,0.08004270767353636
268,-0.01020408163265306,-0.004807692307692308,-0.020619287202735703,-0.029270382300113224
269,-0.011450381679389313,0.008064516129032258,0.0076045993852192125,0.0
270,0.005319148936170213,0.010869565217391304,-0.010695289116747919,0.12260232209233228
271,0.004166666666666667,-0.0078125,0.056695343676545294,-0.015748356968139168
272,0.013888888888888888,-0.0045045045045045045,0.045256591588120856,-0.009049835519917927
273,0.03888888888888889,0.008620689655172414,0.0749013081731177,-0.07145896398214498
274,-0.013888888888888888,0.05217391304347826,-0.028170876966696335,0.03419136474827934
275,-0.0410958904109589,0.01485148514851485,-0.027779564107075706,-0.009950330853168092
276,0.0,0.029069767441860465,0.055569851154810786,0.011560822401076006
277,0.008849557522123894,0.012711864406779662,-0.054558984250434366,-0.00851068966790862
278,-0.003968253968253968,-0.02252252252252252,-0.040491361354736875,0.008968669982760316
279,0.005,0.018867924528301886,0.009950330853168092,0.09015109699429748
280,0.014018691588785047,0.056666666666666664,0.02765153133050995,-0.07616136096556403
281,0.01652892561983471,-0.005747126436781609,0.10948423284168841,-0.011560822401075971
282,0.005263157894736842,-0.014018691588785047,0.010471299867295437,0.1311922102713503
283,-0.009523809523809525,-0.03461538461538462,0.03738753207162041,-0.10536051565782628
284,0.0035971223021582736,0.010101010101010102,0.06273834063342335,0.09622803209455376
285,0.03333333333333333,0.006896551724137931,0.03922071315328133,0.0795120629277336
286,-0.017094017094017096,-0.02358490566037736,0.050010420574661416,-0.00947874395454377
287,0.045454545454545456,0.032407407407407406,0.04049136135473699,0.06280090123903044
288,0.00909090909090909,-0.027522935779816515,0.0,0.0
289,0.00909090909090909,0.011904761904761904,0.0,-0.10889408823913739
290,0.014563106796116505,-0.06521739130434782,-0.02955880224154439,0.1031842362352308
291,-0.007692307692307693,0.02464788732394366,-0.0472528848505455,-0.05055227916283133
292,0.013392857142857142,0.009433962264150943,-0.10337835445383507,-0.05826890812397576
293,0.0,0.027472527472527472,0.018018505502678212,0.11411330676742105
294,-0.028089887640449437,0.053763440860215055,0.05465841253786398,0.0
295,-0.015789473684210527,-0.031914893617021274,0.07109592168373026,0.0816780310142671
296,-0.005319148936170213,0.00909090909090909,0.09143420595963185,0.05310982531394833
297,-0.004347826086956522,0.05660377358490566,-0.04445176257083381,0.0727593542824283
298,-0.019230769230769232,0.009708737864077669,-0.019418085857101627,0.0
299,0.01,-0.030927835051546393,-0.040821994520255166,0.020408871631207033
300,-0.023255813953488372,0.004464285714285714,-0.02353049741019416,-0.08376988306545882
301,0.0,-0.019417475728155338,-0.022223136784710235,-0.03960913809504583
302,-0.01639344262295082,-0.0048543689320388345,-0.10354067894084033,-0.049761509559063825
303,-0.026595744680851064,-0.022935779816513763,-0.010695289116747919,-0.06637506894487256
304,-0.03,-0.004545454545454545,-0.040821994520255166,-0.04652001563489282
305,-0.02,0.019230769230769232,0.0,-0.019418085857101627
306,0.0297029702970297,-0.009900990099009901,-0.040409538337876666,-0.020000666706669543
307,-0.0330188679245283,-0.03723404255319149,-0.04831857727080768,0.010582109330537008
308,0.04032258064516129,0.01327433628318584,-0.06669137449867228,-0.02690745291992438
309,-0.016666666666666666,-0.015151515151515152,0.011049836186584935,0.08701137698962969
310,-0.005,0.008849557522123894,-0.05129329438755058,-0.0734274685548172
311,-0.014285714285714285,0.026881720430107527,-0.11066556788751943,0.03174869831458027
312,0.03763440860215054,-0.020833333333333332,0.01069528911674795,0.06062462181643484
313,0.0391304347826087,-0.004629629629629629,-0.008733679968754553,-0.028170876966696335
314,0.0,0.03271028037383177,-0.03738753207162033,-0.10848064299406995
315,0.023529411764705882,0.03333333333333333,-0.02381064869371856,0.06453852113757116
316,-0.010638297872340425,-0.005376344086021506,-0.02150620522096362,0.03174869831458027
317,0.02054794520547945,0.021739130434782608,0.09156719352549043,-0.04445176257083381
318,-0.004672897196261682,-0.03271028037383177,0.045670036833188266,0.045670036833188266
319,0.009900990099009901,0.025,0.019608471388376337,0.009950330853168092
320,0.004761904761904762,-0.010101010101010102,-0.028987536873252298,0.09622803209455376
321,-0.008695652173913044,-0.00909090909090909,0.050858417233490945,0.0
322,0.023148148148148147,-0.046610169491525424,0.06280090123903044,-0.02575249610241474
323,-0.0038461538461538464,-0.0125,-0.08841095734405308,0.008298802814695064
324,0.0,-0.027777777777777776,0.03509131981127019,0.05406722127027579
325,0.017699115044247787,-0.020833333333333332,0.034786116085415604,-0.00836824967051658
326,-0.004672897196261682,0.07766990291262135,-0.009389740349839032,0.11020314013361425
327,0.004032258064516129,-0.03389830508474576,0.023905520853554386,-0.03448617607116932
328,0.019801980198019802,-0.0045871559633027525,-0.020000666706669543,-0.009216655104923952
329,-0.026923076923076925,0.0,0.007662872745569097,-0.019048194970694474
330,0.029411764705882353,0.00423728813559322,-0.014815085785140587,0.008438868645864604
331,0.03759398496240601,0.01680672268907563,-0.062035390919452635,-0.01694955831377332
332,-0.015151515151515152,0.028225806451612902,0.058840500022933395,0.07006756261671684
333,-0.010344827586206896,-0.0036231884057971015,0.0068728792877620504,-0.05205636195605315
334,-0.015267175572519083,-0.028,0.030077455237277954,-0.024292692569044587
335,0.0,0.005050505050505051,0.0,0.08701137698962969
336,0.04,0.015789473684210527,0.03922071315328133,-0.010582109330536972
337,-0.0410958904109589,-0.004132231404958678,-0.04196419909903219,0.05623971832287611
338,0.004098360655737705,0.004098360655737705,-0.04184710993550049,0.10125373370517289
339,-0.014814814814814815,-0.015267175572519083,0.07145896398214505,0.044783602626973444
340,-0.022222222222222223,-0.02358490566037736,0.04348511193973889,0.04609110720026709
341,-0.044715447154471545,0.011811023622047244,0.03984590854719978,0.06846779927746083
342,0.049586776859504134,-0.013761467889908258,0.016393809775676352,0.04485056616535171
343,0.02586206896551724,-0.008,-0.01739174271186922,0.04688358589885046
344,0.023809523809523808,0.034482758620689655,0.03125254350410453,0.06669137449867214
345,0.017391304347826087,-0.009523809523809525,-0.017544309650909508,-0.038839833316263894
346,0.01904761904761905,-0.022900763358778626,0.055569851154810786,0.08764730705875567
347,0.017094017094017096,-0.013157894736842105,0.050010420574661416,0.0595920972022456
348,-0.06302521008403361,0.004201680672268907,0.024897551621727087,0.024897551621727087
349,0.03571428571428571,0.021551724137931036,-0.03636764417087483,0.09059689535222665
350,-0.036885245901639344,-0.023809523809523808,-0.09449084342092241,-0.032260862218221435
351,-0.03365384615384615,0.03271028037383177,-0.029270382300113224,-0.028437935320533514
352,0.015267175572519083,-0.009708737864077669,-0.04688358589885038,-0.019608471388376313
353,-0.05,-0.032,0.03922071315328133,-0.04919024419077178
354,0.00819672131147541,-0.004310344827586207,-0.06782259633876106,0.04220035449037647
355,0.029914529914529916,-0.030973451327433628,0.058107630807280757,0.09289374689269624
356,0.02586206896551724,0.021367521367521368,0.033901551675681416,0.058107630807280757
357,-0.008264462809917356,-0.004464285714285714,0.0,0.07729167430164649
358,0.015503875968992248,0.015463917525773196,0.0,0.0696799206379898
359,0.0,0.014285714285714285,0.10109611687136881,0.009478743954543739
360,0.008333333333333333,0.008064516129032258,0.0,0.0
361,-0.013157894736842105,-0.004347826086956522,-0.026668247082161294,-0.119959315078979
362,-0.004807692307692308,0.015503875968992248,0.10054122922187746,0.015384918839479456
363,-0.029661016949152543,-0.019801980198019802,0.07350246199292652,0.07622736538788431
364,-0.028037383177570093,-0.0380952380952381,0.0545589842504344,0.055569851154810786
365,0.041666666666666664,0.012096774193548387,-0.03390155167568134,0.008032171697264253
366,-0.0038461538461538464,-0.003676470588235294,0.052446475372542524,0.007326040092072881
367,0.014598540145985401,0.017699115044247787,0.0,0.017544309650909525
368,0.024752475247524754,0.010638297872340425,0.00985229644301164,0.04167269640056808
